CompanyId,FactoryId,AreaId,OrderType,OrderName,OrderCode,ProductName,ProductCode,ProductModel,ProductStandardTime,JobTableName,PlanCount,CompletedCount,NgStepCount,WorkTime,Result,StartTime,EndTime,UserCode,UserName,Information,TorqueData,RotationTimeData,RotationAngleData,TraceData,ScrewSpecData,ProductVersion,BomSetName,BomSetCode,BomSetVersion,ProductInformation,CustomInformation,JobId,CommentData,PartsData
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,6,6,3,3305,9,2019-07-02 15:46:52.000,2019-07-04 15:38:14.000,Admin,Administrator,,,,,50:AO1181210141000625:::扫码记录信息,47:安装网线1，485线:尖嘴钳::4::1:;51:CPU安装MSATA卡，并锁付::96::::;52:更换VGA螺柱，并接VGA线:电动螺丝刀0.75NM:97:2::1:;56:锁紧固定接口:电动螺丝刀0.75NM:97:2::8:;58:紫光固化:紫光灯:98:9::1:;59:固定CPU:5.5套筒:97:6::4:;63:紫光灯固化:紫光灯:98:9::1:;65:装配安装板:电动螺丝刀0.75NM:97:2::8:,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0007,46:CPU散热片安装，粘贴导热硅胶垫:1:无评论,47:1:HOUKEXIAN:1:安装网线1，485线:;47:2:4400281000690001:1:安装网线1，485线:;47:3:310098406051000:1:安装网线1，485线:;48:1:500001852710002:1:CPU安装内存卡:;49:1:500000200832001:1:取用MASATA卡:;51:1:310011020403000:2:CPU安装MSATA卡，并锁付:;51:2:电源232线:1:CPU安装MSATA卡，并锁付:;52:1:310011030603001:2:更换VGA螺柱，并接VGA线:;52:2:VGA2:1:更换VGA螺柱，并接VGA线:;52:3:310098406051101:2:更换VGA螺柱，并接VGA线:;52:4:310098406051000:2:更换VGA螺柱，并接VGA线:;53:1:4400281000690002:1:插接USB线2和网线2:;53:2:701042000001100:1:插接USB线2和网线2:;54:1:300093001000300:8:螺帽垫片摆放治具:;54:2:310051030021001:8:螺帽垫片摆放治具:;55:1:331180000443700:1:放入接口并放入安装板:;55:2:电源232线2:1:放入接口并放入安装板:;56:1:310014308003000:8:锁紧固定接口:;57:1:M000002058369:1:插接网线1并打胶:;57:2:CPU POWER CABLE:1:插接网线1并打胶:;59:1:310031030041000:4:固定CPU:;62:1:M000002058369:1:接口打胶:;64:1:460022025100003:9:整理线束:;65:1:310014308003000:8:装配安装板:
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,7,7,3,7058,2,2019-07-02 15:46:52.000,2019-07-04 16:46:55.000,Admin,Administrator,,,,,50:AO1181210141000625:::扫码记录信息;15:A:::扫码记录信息;18:A:::扫码记录信息;42:A:::取用电源模块并涂抹硅脂;1:A:::扫码工单号记录信息,47:安装网线1，485线:尖嘴钳::4::1:;51:CPU安装MSATA卡，并锁付::96::::;52:更换VGA螺柱，并接VGA线:电动螺丝刀0.75NM:97:2::1:;56:锁紧固定接口:电动螺丝刀0.75NM:97:2::8:;58:紫光固化:紫光灯:98:9::1:;59:固定CPU:5.5套筒:97:6::4:;63:紫光灯固化:紫光灯:98:9::1:;65:装配安装板:电动螺丝刀0.75NM:97:2::8:;67:显示屏和主机组装::::::;10:紫光固化:紫光灯:98:9::1:;13:固定至安装板:风枪:96:5::1:;16:安装驱动卡:电动螺丝刀0.75NM::2::2:;19:安装AD板:电动螺丝刀0.75NM:97:2::4:;23:紫光固化:紫光灯:98:9::1:;25:锁付网口:电动螺丝刀0.75NM::2::6:;26:拧紧并点胶复位按钮:尖嘴钳::4::1:;27:紫光固化:紫光灯:98:9::1:;28:液晶屏清除PE膜，清洁除尘:风枪::5::1:;31:安装板固定至前面板::::::;35:DB9安装板锁付:电动螺丝刀0.75NM:97:2::8:;36:插接线缆，绑扎带:斜口钳:97:7::1:;37:固定小扎线座:电动螺丝刀0.75NM:97:2::5:;39:紫光灯固化:紫光灯:98:9::1:;40:DB9安装板固定到显示屏后壳:电动螺丝刀0.75NM:97:2::3:;41:液晶屏固定至显示器后壳:电动螺丝刀0.75NM:97:2::7:;43:固定散热片:电动螺丝刀0.75NM:97:2::4:;44:固定电源模块:电动螺丝刀0.75NM::2::4:;68:接地柱安装螺母::::::;3:贴双面胶1-4:美工刀::3::1:;5:双面贴银浆线保护胶带:美工刀::3::1:;7:液晶屏贴植绒布1-4（2层），裁切:美工刀::3::1:,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0007,46:CPU散热片安装，粘贴导热硅胶垫:1:无评论;67:显示屏和主机组装:1:无评论;8:接LVDS线、液晶屏驱动线:1:无评论;14:取驱动卡:1:无评论;14:取驱动卡:2:无评论;14:取驱动卡:3:无评论;16:安装驱动卡:1:无评论;19:安装AD板:1:无评论;38:连接器打胶并放入UV照射区域:1:无评论,47:1:HOUKEXIAN:1:安装网线1，485线:;47:2:4400281000690001:1:安装网线1，485线:;47:3:310098406051000:1:安装网线1，485线:;48:1:500001852710002:1:CPU安装内存卡:;49:1:500000200832001:1:取用MASATA卡:;51:1:310011020403000:2:CPU安装MSATA卡，并锁付:;51:2:电源232线:1:CPU安装MSATA卡，并锁付:;52:1:310011030603001:2:更换VGA螺柱，并接VGA线:;52:2:VGA2:1:更换VGA螺柱，并接VGA线:;52:3:310098406051101:2:更换VGA螺柱，并接VGA线:;52:4:310098406051000:2:更换VGA螺柱，并接VGA线:;53:1:4400281000690002:1:插接USB线2和网线2:;53:2:701042000001100:1:插接USB线2和网线2:;54:1:300093001000300:8:螺帽垫片摆放治具:;54:2:310051030021001:8:螺帽垫片摆放治具:;55:1:331180000443700:1:放入接口并放入安装板:;55:2:电源232线2:1:放入接口并放入安装板:;56:1:310014308003000:8:锁紧固定接口:;57:1:M000002058369:1:插接网线1并打胶:;57:2:CPU POWER CABLE:1:插接网线1并打胶:;59:1:310031030041000:4:固定CPU:;62:1:M000002058369:1:接口打胶:;64:1:460022025100003:9:整理线束:;65:1:310014308003000:8:装配安装板:;67:1:310011041003001:4:显示屏和主机组装:;8:1:500000222120029:1:接LVDS线、液晶屏驱动线:;8:2:500000222120033:1:接LVDS线、液晶屏驱动线:;14:1:500000103620003:1:取驱动卡:;9:1:M000002058369:1:打胶固定:;11:1:331180000443400:1:取安装板安装护边:;11:2:460062000000003:2:取安装板安装护边:;12:1:500000222120047:1:安装板穿线:;13:1:310011020403000:4:固定至安装板:;16:1:310011030603001:2:安装驱动卡:;17:1:500000150010003:1:取AD板:;19:1:310011030603002:4:安装AD板:;22:1:M000002058369:1:点胶:;24:1:460060219850001:1:安装复位按钮到前面板:;25:1:310011251003000:2:锁付网口:;25:2:310014308003000:4:锁付网口:;25:3:USB1:1:锁付网口:;25:4:440028900069000:1:锁付网口:;31:1:331180000444000:7:安装板固定至前面板:;33:1:300093001000300:8:摆放螺母到治具:;33:2:310051030021001:8:摆放螺母到治具:;34:1:500000222120031:1:摆放接口:;34:2:电源232线:1:摆放接口:;35:1:331180000443600:1:DB9安装板锁付:;35:2:310014308003000:8:DB9安装板锁付:;36:1:460022025100003:6:插接线缆，绑扎带:;37:1:310011030603001:5:固定小扎线座:;38:1:M000002058369:1:连接器打胶并放入UV照射区域:;40:1:310014308003000:3:DB9安装板固定到显示屏后壳:;40:2:331180000443500:1:DB9安装板固定到显示屏后壳:;41:1:310014308003000:7:液晶屏固定至显示器后壳:;42:1:331180000444100:1:取用电源模块并涂抹硅脂:;42:2:701050000477100:1:取用电源模块并涂抹硅脂:;43:1:310011031003002:4:固定散热片:;44:1:310011030603002:4:固定电源模块:;44:2:331180000443800:1:固定电源模块:;45:1:500000256398010:1:CPU散热片涂抹硅脂:;68:1:310031050001000:1:接地柱安装螺母:;68:2:310041050000000:1:接地柱安装螺母:;68:3:310051050021000:1:接地柱安装螺母:;2:1:500000310410002:1:取面板 外观检查:;3:1:460069020050013:1:贴双面胶1-4:;4:1:500000310410002:1:取触摸屏去包装:;7:1:500000315440005:1:液晶屏贴植绒布1-4（2层），裁切:;7:2:460069010000005:4:液晶屏贴植绒布1-4（2层），裁切:
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,7,7,2,5107,9,2019-07-04 16:49:54.000,2019-07-04 18:15:01.000,Admin,Administrator,,,,,1:A:::扫码工单号记录信息;15:A:::扫码记录信息;18:A:::扫码记录信息,3:贴双面胶1-4:美工刀::3::1:;5:双面贴银浆线保护胶带:美工刀::3::1:;7:液晶屏贴植绒布1-4（2层），裁切:美工刀::3::1:;10:紫光固化:紫光灯:98:9::1:;13:固定至安装板:风枪:96:5::1:;28:液晶屏清除PE膜，清洁除尘:风枪::5::1:;16:安装驱动卡:电动螺丝刀0.75NM::2::2:;19:安装AD板:电动螺丝刀0.75NM:97:2::4:;23:紫光固化:紫光灯:98:9::1:;25:锁付网口:电动螺丝刀0.75NM::2::6:;26:拧紧并点胶复位按钮:尖嘴钳::4::1:;27:紫光固化:紫光灯:98:9::1:;31:安装板固定至前面板::::::,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0008,13:固定至安装板:1:无评论;29:安装显示屏并插接固定银浆线:1:无评论;27:紫光固化:1:无评论;27:紫光固化:2:无评论,2:1:500000310410002:1:取面板 外观检查:;3:1:460069020050013:1:贴双面胶1-4:;4:1:500000310410002:1:取触摸屏去包装:;7:1:500000315440005:1:液晶屏贴植绒布1-4（2层），裁切:;7:2:460069010000005:4:液晶屏贴植绒布1-4（2层），裁切:;8:1:500000222120029:1:接LVDS线、液晶屏驱动线:;8:2:500000222120033:1:接LVDS线、液晶屏驱动线:;9:1:M000002058369:1:打胶固定:;11:1:331180000443400:1:取安装板安装护边:;11:2:460062000000003:2:取安装板安装护边:;12:1:500000222120047:1:安装板穿线:;13:1:310011020403000:4:固定至安装板:;14:1:500000103620003:1:取驱动卡:;16:1:310011030603001:2:安装驱动卡:;17:1:500000150010003:1:取AD板:;19:1:310011030603002:4:安装AD板:;22:1:M000002058369:1:点胶:;24:1:460060219850001:1:安装复位按钮到前面板:;25:1:310011251003000:2:锁付网口:;25:2:310014308003000:4:锁付网口:;25:3:USB1:1:锁付网口:;25:4:440028900069000:1:锁付网口:;31:1:331180000444000:7:安装板固定至前面板:;33:1:300093001000300:8:摆放螺母到治具:;33:2:310051030021001:8:摆放螺母到治具:;34:1:500000222120031:1:摆放接口:;34:2:电源232线:1:摆放接口:
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,7,7,3,5234,9,2019-07-04 16:49:54.000,2019-07-15 12:58:45.000,Admin,Administrator,,,,,1:A:::扫码工单号记录信息;15:A:::扫码记录信息;18:A:::扫码记录信息,3:贴双面胶1-4:美工刀::3::1:;5:双面贴银浆线保护胶带:美工刀::3::1:;7:液晶屏贴植绒布1-4（2层），裁切:美工刀::3::1:;10:紫光固化:紫光灯:98:9::1:;13:固定至安装板:风枪:96:5::1:;28:液晶屏清除PE膜，清洁除尘:风枪::5::1:;16:安装驱动卡:电动螺丝刀0.75NM::2::2:;19:安装AD板:电动螺丝刀0.75NM:97:2::4:;23:紫光固化:紫光灯:98:9::1:;25:锁付网口:电动螺丝刀0.75NM::2::6:;26:拧紧并点胶复位按钮:尖嘴钳::4::1:;27:紫光固化:紫光灯:98:9::1:;31:安装板固定至前面板::::::,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0008,13:固定至安装板:1:无评论;29:安装显示屏并插接固定银浆线:1:无评论;27:紫光固化:1:无评论;27:紫光固化:2:无评论,2:1:500000310410002:1:取面板 外观检查:;3:1:460069020050013:1:贴双面胶1-4:;4:1:500000310410002:1:取触摸屏去包装:;7:1:500000315440005:1:液晶屏贴植绒布1-4（2层），裁切:;7:2:460069010000005:4:液晶屏贴植绒布1-4（2层），裁切:;8:1:500000222120029:1:接LVDS线、液晶屏驱动线:;8:2:500000222120033:1:接LVDS线、液晶屏驱动线:;9:1:M000002058369:1:打胶固定:;11:1:331180000443400:1:取安装板安装护边:;11:2:460062000000003:2:取安装板安装护边:;12:1:500000222120047:1:安装板穿线:;13:1:310011020403000:4:固定至安装板:;14:1:500000103620003:1:取驱动卡:;16:1:310011030603001:2:安装驱动卡:;17:1:500000150010003:1:取AD板:;19:1:310011030603002:4:安装AD板:;22:1:M000002058369:1:点胶:;24:1:460060219850001:1:安装复位按钮到前面板:;25:1:310011251003000:2:锁付网口:;25:2:310014308003000:4:锁付网口:;25:3:USB1:1:锁付网口:;25:4:440028900069000:1:锁付网口:;31:1:331180000444000:7:安装板固定至前面板:;33:1:300093001000300:8:摆放螺母到治具:;33:2:310051030021001:8:摆放螺母到治具:;34:1:500000222120031:1:摆放接口:;34:2:电源232线:1:摆放接口:
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,8,8,2,8116,2,2019-07-04 16:49:54.000,2019-07-15 14:52:09.000,Admin,Administrator,,,,,1:A:::扫码工单号记录信息;15:A:::扫码记录信息;18:A:::扫码记录信息;42:X:::取用电源模块并涂抹硅脂;50:X:::扫码记录信息,3:贴双面胶1-4:美工刀::3::1:;5:双面贴银浆线保护胶带:美工刀::3::1:;7:液晶屏贴植绒布1-4（2层），裁切:美工刀::3::1:;10:紫光固化:紫光灯:98:9::1:;13:固定至安装板:风枪:96:5::1:;28:液晶屏清除PE膜，清洁除尘:风枪::5::1:;16:安装驱动卡:电动螺丝刀0.75NM::2::2:;19:安装AD板:电动螺丝刀0.75NM:97:2::4:;23:紫光固化:紫光灯:98:9::1:;25:锁付网口:电动螺丝刀0.75NM::2::6:;26:拧紧并点胶复位按钮:尖嘴钳::4::1:;27:紫光固化:紫光灯:98:9::1:;31:安装板固定至前面板::::::;35:DB9安装板锁付:电动螺丝刀0.75NM:97:2::8:;36:插接线缆，绑扎带:斜口钳:97:7::1:;37:固定小扎线座:电动螺丝刀0.75NM:97:2::5:;39:紫光灯固化:紫光灯:98:9::1:;40:DB9安装板固定到显示屏后壳:电动螺丝刀0.75NM:97:2::3:;41:液晶屏固定至显示器后壳:电动螺丝刀0.75NM:97:2::7:;43:固定散热片:电动螺丝刀0.75NM:97:2::4:;44:固定电源模块:电动螺丝刀0.75NM::2::4:;47:安装网线1，485线:尖嘴钳::4::1:;51:CPU安装MSATA卡，并锁付::96::::;52:更换VGA螺柱，并接VGA线:电动螺丝刀0.75NM:97:2::1:;56:锁紧固定接口:电动螺丝刀0.75NM:97:2::8:;58:紫光固化:紫光灯:98:9::1:;59:固定CPU:5.5套筒:97:6::4:;63:紫光灯固化:紫光灯:98:9::1:;65:装配安装板:电动螺丝刀0.75NM:97:2::8:;67:显示屏和主机组装::::::;68:接地柱安装螺母::::::,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0008,13:固定至安装板:1:无评论;29:安装显示屏并插接固定银浆线:1:无评论;27:紫光固化:1:无评论;27:紫光固化:2:无评论;64:整理线束:1:无评论,2:1:500000310410002:1:取面板 外观检查:;3:1:460069020050013:1:贴双面胶1-4:;4:1:500000310410002:1:取触摸屏去包装:;7:1:500000315440005:1:液晶屏贴植绒布1-4（2层），裁切:;7:2:460069010000005:4:液晶屏贴植绒布1-4（2层），裁切:;8:1:500000222120029:1:接LVDS线、液晶屏驱动线:;8:2:500000222120033:1:接LVDS线、液晶屏驱动线:;9:1:M000002058369:1:打胶固定:;11:1:331180000443400:1:取安装板安装护边:;11:2:460062000000003:2:取安装板安装护边:;12:1:500000222120047:1:安装板穿线:;13:1:310011020403000:4:固定至安装板:;14:1:500000103620003:1:取驱动卡:;16:1:310011030603001:2:安装驱动卡:;17:1:500000150010003:1:取AD板:;19:1:310011030603002:4:安装AD板:;22:1:M000002058369:1:点胶:;24:1:460060219850001:1:安装复位按钮到前面板:;25:1:310011251003000:2:锁付网口:;25:2:310014308003000:4:锁付网口:;25:3:USB1:1:锁付网口:;25:4:440028900069000:1:锁付网口:;31:1:331180000444000:7:安装板固定至前面板:;33:1:300093001000300:8:摆放螺母到治具:;33:2:310051030021001:8:摆放螺母到治具:;34:1:500000222120031:1:摆放接口:;34:2:电源232线:1:摆放接口:;35:1:331180000443600:1:DB9安装板锁付:;35:2:310014308003000:8:DB9安装板锁付:;36:1:460022025100003:6:插接线缆，绑扎带:;37:1:310011030603001:5:固定小扎线座:;38:1:M000002058369:1:连接器打胶并放入UV照射区域:;40:1:310014308003000:3:DB9安装板固定到显示屏后壳:;40:2:331180000443500:1:DB9安装板固定到显示屏后壳:;41:1:310014308003000:7:液晶屏固定至显示器后壳:;42:1:331180000444100:1:取用电源模块并涂抹硅脂:;42:2:701050000477100:1:取用电源模块并涂抹硅脂:;43:1:310011031003002:4:固定散热片:;44:1:310011030603002:4:固定电源模块:;44:2:331180000443800:1:固定电源模块:;45:1:500000256398010:1:CPU散热片涂抹硅脂:;47:1:HOUKEXIAN:1:安装网线1，485线:;47:2:4400281000690001:1:安装网线1，485线:;47:3:310098406051000:1:安装网线1，485线:;48:1:500001852710002:1:CPU安装内存卡:;49:1:500000200832001:1:取用MASATA卡:;51:1:310011020403000:2:CPU安装MSATA卡，并锁付:;51:2:电源232线:1:CPU安装MSATA卡，并锁付:;52:1:310011030603001:2:更换VGA螺柱，并接VGA线:;52:2:VGA2:1:更换VGA螺柱，并接VGA线:;52:3:310098406051101:2:更换VGA螺柱，并接VGA线:;52:4:310098406051000:2:更换VGA螺柱，并接VGA线:;53:1:4400281000690002:1:插接USB线2和网线2:;53:2:701042000001100:1:插接USB线2和网线2:;54:1:300093001000300:8:螺帽垫片摆放治具:;54:2:310051030021001:8:螺帽垫片摆放治具:;55:1:331180000443700:1:放入接口并放入安装板:;55:2:电源232线2:1:放入接口并放入安装板:;56:1:310014308003000:8:锁紧固定接口:;57:1:M000002058369:1:插接网线1并打胶:;57:2:CPU POWER CABLE:1:插接网线1并打胶:;59:1:310031030041000:4:固定CPU:;62:1:M000002058369:1:接口打胶:;64:1:460022025100003:9:整理线束:;65:1:310014308003000:8:装配安装板:;67:1:310011041003001:4:显示屏和主机组装:;68:1:310031050001000:1:接地柱安装螺母:;68:2:310041050000000:1:接地柱安装螺母:;68:3:310051050021000:1:接地柱安装螺母:
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,8,8,1,21,9,2019-07-15 16:00:23.000,2019-07-15 16:00:44.000,Admin,Administrator,,,,,,,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0009,,
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,8,8,2,24,9,2019-07-15 16:00:23.000,2019-07-15 16:01:08.000,Admin,Administrator,,,,,,,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0009,,
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,8,8,3,28,9,2019-07-15 16:00:23.000,2019-07-15 16:03:42.000,Admin,Administrator,,,,,,,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0009,,
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,8,8,4,31,9,2019-07-15 16:00:23.000,2019-07-15 16:16:08.000,Admin,Administrator,,,,,,,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0009,,
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,8,8,5,167058,9,2019-07-15 16:00:23.000,2019-07-17 14:40:46.000,Admin,Administrator,,,,,50:A:::扫码记录信息,43:固定散热片:电动螺丝刀0.75NM:97:2::4:;44:固定电源模块:电动螺丝刀0.75NM::2::4:;47:安装网线1，485线:尖嘴钳::4::1:;51:CPU安装MSATA卡，并锁付::96::::;52:更换VGA螺柱，并接VGA线:电动螺丝刀0.75NM:97:2::1:;25:锁付网口:电动螺丝刀0.75NM::2::6:;26:拧紧并点胶复位按钮:尖嘴钳::4::1:;27:紫光固化:紫光灯:98:9::1:,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0009,53:插接USB线2和网线2:1:无评论,42:1:331180000444100:1:取用电源模块并涂抹硅脂:;42:2:701050000477100:1:取用电源模块并涂抹硅脂:;43:1:310011031003002:4:固定散热片:;44:1:310011030603002:4:固定电源模块:;44:2:331180000443800:1:固定电源模块:;45:1:500000256398010:1:CPU散热片涂抹硅脂:;47:1:HOUKEXIAN:1:安装网线1，485线:;47:2:4400281000690001:1:安装网线1，485线:;47:3:310098406051000:1:安装网线1，485线:;48:1:500001852710002:1:CPU安装内存卡:;49:1:500000200832001:1:取用MASATA卡:;51:1:310011020403000:2:CPU安装MSATA卡，并锁付:;51:2:电源232线:1:CPU安装MSATA卡，并锁付:;52:1:310011030603001:2:更换VGA螺柱，并接VGA线:;52:2:VGA2:1:更换VGA螺柱，并接VGA线:;52:3:310098406051101:2:更换VGA螺柱，并接VGA线:;52:4:310098406051000:2:更换VGA螺柱，并接VGA线:;25:1:310011251003000:2:锁付网口:;25:2:310014308003000:4:锁付网口:;25:3:USB1:1:锁付网口:;25:4:440028900069000:1:锁付网口:
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,8,8,6,167065,9,2019-07-15 16:00:23.000,2019-07-17 14:41:07.000,Admin,Administrator,,,,,50:A:::扫码记录信息,43:固定散热片:电动螺丝刀0.75NM:97:2::4:;44:固定电源模块:电动螺丝刀0.75NM::2::4:;47:安装网线1，485线:尖嘴钳::4::1:;51:CPU安装MSATA卡，并锁付::96::::;52:更换VGA螺柱，并接VGA线:电动螺丝刀0.75NM:97:2::1:;25:锁付网口:电动螺丝刀0.75NM::2::6:;26:拧紧并点胶复位按钮:尖嘴钳::4::1:;27:紫光固化:紫光灯:98:9::1:,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0009,53:插接USB线2和网线2:1:无评论,42:1:331180000444100:1:取用电源模块并涂抹硅脂:;42:2:701050000477100:1:取用电源模块并涂抹硅脂:;43:1:310011031003002:4:固定散热片:;44:1:310011030603002:4:固定电源模块:;44:2:331180000443800:1:固定电源模块:;45:1:500000256398010:1:CPU散热片涂抹硅脂:;47:1:HOUKEXIAN:1:安装网线1，485线:;47:2:4400281000690001:1:安装网线1，485线:;47:3:310098406051000:1:安装网线1，485线:;48:1:500001852710002:1:CPU安装内存卡:;49:1:500000200832001:1:取用MASATA卡:;51:1:310011020403000:2:CPU安装MSATA卡，并锁付:;51:2:电源232线:1:CPU安装MSATA卡，并锁付:;52:1:310011030603001:2:更换VGA螺柱，并接VGA线:;52:2:VGA2:1:更换VGA螺柱，并接VGA线:;52:3:310098406051101:2:更换VGA螺柱，并接VGA线:;52:4:310098406051000:2:更换VGA螺柱，并接VGA线:;25:1:310011251003000:2:锁付网口:;25:2:310014308003000:4:锁付网口:;25:3:USB1:1:锁付网口:;25:4:440028900069000:1:锁付网口:
A,A,ASK-PC-0002,2,,,四方监控屏111,555,555,3491,青岛四方智能作业台,9,9,6,167169,2,2019-07-15 16:00:23.000,2019-07-17 14:51:00.000,Admin,Administrator,,,,,50:A:::扫码记录信息;15:31119021417301950:::扫码记录信息,43:固定散热片:电动螺丝刀0.75NM:97:2::4:;44:固定电源模块:电动螺丝刀0.75NM::2::4:;47:安装网线1，485线:尖嘴钳::4::1:;51:CPU安装MSATA卡，并锁付::96::::;52:更换VGA螺柱，并接VGA线:电动螺丝刀0.75NM:97:2::1:;25:锁付网口:电动螺丝刀0.75NM::2::6:;26:拧紧并点胶复位按钮:尖嘴钳::4::1:;27:紫光固化:紫光灯:98:9::1:,EE,青岛四方监控屏,211210000439300,9,,,16-20190620144801-0009,53:插接USB线2和网线2:1:无评论;28:液晶屏清除PE膜，清洁除尘:1:无评论;16:安装驱动卡:1:无评论;70:外观检查:1:无评论;70:外观检查:2:无评论,42:1:331180000444100:1:取用电源模块并涂抹硅脂:;42:2:701050000477100:1:取用电源模块并涂抹硅脂:;43:1:310011031003002:4:固定散热片:;44:1:310011030603002:4:固定电源模块:;44:2:331180000443800:1:固定电源模块:;45:1:500000256398010:1:CPU散热片涂抹硅脂:;47:1:HOUKEXIAN:1:安装网线1，485线:;47:2:4400281000690001:1:安装网线1，485线:;47:3:310098406051000:1:安装网线1，485线:;48:1:500001852710002:1:CPU安装内存卡:;49:1:500000200832001:1:取用MASATA卡:;51:1:310011020403000:2:CPU安装MSATA卡，并锁付:;51:2:电源232线:1:CPU安装MSATA卡，并锁付:;52:1:310011030603001:2:更换VGA螺柱，并接VGA线:;52:2:VGA2:1:更换VGA螺柱，并接VGA线:;52:3:310098406051101:2:更换VGA螺柱，并接VGA线:;52:4:310098406051000:2:更换VGA螺柱，并接VGA线:;25:1:310011251003000:2:锁付网口:;25:2:310014308003000:4:锁付网口:;25:3:USB1:1:锁付网口:;25:4:440028900069000:1:锁付网口:
